creationDate|Post.id|Place.id|type
2011-09-10T05:09:11.579Z|687194767814|92|IS_LOCATED_IN
2011-03-06T19:13:50.912Z|481036337607|92|IS_LOCATED_IN
2011-03-06T19:13:51.912Z|481036337608|92|IS_LOCATED_IN
2011-03-06T19:13:52.912Z|481036337609|92|IS_LOCATED_IN
2011-03-06T19:13:53.912Z|481036337610|92|IS_LOCATED_IN
2011-03-06T19:13:54.912Z|481036337611|92|IS_LOCATED_IN
2011-03-06T19:13:55.912Z|481036337612|92|IS_LOCATED_IN
2011-03-06T19:13:56.912Z|481036337613|92|IS_LOCATED_IN
2010-12-19T04:54:17.285Z|343597384142|92|IS_LOCATED_IN
2010-12-19T04:54:18.285Z|343597384143|92|IS_LOCATED_IN
2010-12-19T04:54:19.285Z|343597384144|92|IS_LOCATED_IN
2010-12-19T04:54:20.285Z|343597384145|92|IS_LOCATED_IN
2010-12-19T04:54:21.285Z|343597384146|92|IS_LOCATED_IN
2010-12-19T04:54:22.285Z|343597384147|92|IS_LOCATED_IN
2010-12-19T04:54:23.285Z|343597384148|92|IS_LOCATED_IN
2010-12-19T04:54:24.285Z|343597384149|92|IS_LOCATED_IN
2010-12-19T04:54:25.285Z|343597384150|92|IS_LOCATED_IN
2010-12-19T04:54:26.285Z|343597384151|92|IS_LOCATED_IN
2011-08-23T09:53:12.426Z|618475291096|92|IS_LOCATED_IN
2011-08-23T09:53:13.426Z|618475291097|92|IS_LOCATED_IN
2011-08-23T09:53:14.426Z|618475291098|92|IS_LOCATED_IN
2011-08-23T09:53:15.426Z|618475291099|92|IS_LOCATED_IN
2011-08-23T09:53:16.426Z|618475291100|92|IS_LOCATED_IN
2011-08-23T09:53:17.426Z|618475291101|92|IS_LOCATED_IN
2010-05-15T15:03:22.734Z|137438953950|69|IS_LOCATED_IN
2011-08-19T03:57:16.827Z|618475291103|92|IS_LOCATED_IN
2011-08-19T03:57:17.827Z|618475291104|92|IS_LOCATED_IN
2011-08-19T03:57:18.827Z|618475291105|92|IS_LOCATED_IN
2011-08-19T03:57:19.827Z|618475291106|92|IS_LOCATED_IN
2011-11-11T09:20:07.870Z|755914244579|92|IS_LOCATED_IN
2011-11-11T09:20:08.870Z|755914244580|92|IS_LOCATED_IN
2011-11-11T09:20:09.870Z|755914244581|92|IS_LOCATED_IN
2011-11-11T09:20:10.870Z|755914244582|92|IS_LOCATED_IN
2011-11-11T09:20:11.870Z|755914244583|92|IS_LOCATED_IN
2011-11-11T09:20:12.870Z|755914244584|92|IS_LOCATED_IN
2011-11-11T09:20:13.870Z|755914244585|92|IS_LOCATED_IN
2011-11-11T09:20:14.870Z|755914244586|92|IS_LOCATED_IN
2011-11-11T09:20:15.870Z|755914244587|92|IS_LOCATED_IN
2011-11-11T09:20:16.870Z|755914244588|92|IS_LOCATED_IN
2011-11-11T09:20:18.870Z|755914244590|92|IS_LOCATED_IN
2011-11-11T09:20:19.870Z|755914244591|92|IS_LOCATED_IN
2011-11-11T09:20:20.870Z|755914244592|92|IS_LOCATED_IN
2011-11-11T09:20:21.870Z|755914244593|92|IS_LOCATED_IN
2011-11-11T09:20:22.870Z|755914244594|92|IS_LOCATED_IN
2011-11-11T09:20:23.870Z|755914244595|92|IS_LOCATED_IN
2012-07-02T06:07:43.677Z|962072674823|48|IS_LOCATED_IN
2012-07-30T21:50:55.002Z|1030792151576|48|IS_LOCATED_IN
2012-08-11T12:39:07.343Z|1030792151597|48|IS_LOCATED_IN
2012-08-11T12:39:08.343Z|1030792151598|48|IS_LOCATED_IN
2012-08-11T12:39:09.343Z|1030792151599|48|IS_LOCATED_IN
2012-08-11T12:39:10.343Z|1030792151600|48|IS_LOCATED_IN
2012-08-11T12:39:11.343Z|1030792151601|48|IS_LOCATED_IN
2012-08-11T12:39:12.343Z|1030792151602|48|IS_LOCATED_IN
2012-08-11T12:39:13.343Z|1030792151603|48|IS_LOCATED_IN
2012-08-11T12:39:14.343Z|1030792151604|48|IS_LOCATED_IN
2012-08-11T12:39:15.343Z|1030792151605|48|IS_LOCATED_IN
2012-08-11T12:39:16.343Z|1030792151606|48|IS_LOCATED_IN
2012-08-11T12:39:17.343Z|1030792151607|48|IS_LOCATED_IN
2012-08-11T12:39:18.343Z|1030792151608|48|IS_LOCATED_IN
2012-08-11T12:39:19.343Z|1030792151609|48|IS_LOCATED_IN
2012-08-11T12:39:20.343Z|1030792151610|48|IS_LOCATED_IN
2012-08-11T12:39:21.343Z|1030792151611|48|IS_LOCATED_IN
2012-08-11T12:39:22.343Z|1030792151612|10|IS_LOCATED_IN
2012-06-25T08:42:05.372Z|962072674880|48|IS_LOCATED_IN
2012-06-25T08:42:06.372Z|962072674881|48|IS_LOCATED_IN
2012-06-25T08:42:07.372Z|962072674882|48|IS_LOCATED_IN
2012-06-25T08:42:08.372Z|962072674883|48|IS_LOCATED_IN
2012-06-25T08:42:09.372Z|962072674884|48|IS_LOCATED_IN
2012-06-25T08:42:10.372Z|962072674885|48|IS_LOCATED_IN
2012-06-25T08:42:11.372Z|962072674886|48|IS_LOCATED_IN
2012-06-25T08:42:12.372Z|962072674887|48|IS_LOCATED_IN
2012-06-25T08:42:13.372Z|962072674888|48|IS_LOCATED_IN
2012-06-25T08:42:14.372Z|962072674889|48|IS_LOCATED_IN
2012-06-25T08:42:15.372Z|962072674890|48|IS_LOCATED_IN
2012-06-25T08:42:16.372Z|962072674891|48|IS_LOCATED_IN
2012-06-25T08:42:17.372Z|962072674892|48|IS_LOCATED_IN
2012-05-11T04:01:32.340Z|962072674908|48|IS_LOCATED_IN
2012-05-11T04:01:33.340Z|962072674909|48|IS_LOCATED_IN
2012-05-11T04:01:34.340Z|962072674910|40|IS_LOCATED_IN
2012-05-11T04:01:35.340Z|962072674911|48|IS_LOCATED_IN
2012-05-11T04:01:36.340Z|962072674912|48|IS_LOCATED_IN
2012-05-11T04:01:37.340Z|962072674913|80|IS_LOCATED_IN
2012-05-11T04:01:38.340Z|962072674914|48|IS_LOCATED_IN
2012-05-11T04:01:39.340Z|962072674915|48|IS_LOCATED_IN
2012-05-11T04:01:40.340Z|962072674916|35|IS_LOCATED_IN
2012-05-11T04:01:41.340Z|962072674917|48|IS_LOCATED_IN
2012-05-11T04:01:42.340Z|962072674918|48|IS_LOCATED_IN
2012-05-11T04:01:43.340Z|962072674919|48|IS_LOCATED_IN
2012-05-11T04:01:44.340Z|962072674920|48|IS_LOCATED_IN
2012-05-11T04:01:46.340Z|962072674922|48|IS_LOCATED_IN
2012-04-22T06:09:29.866Z|893353198187|48|IS_LOCATED_IN
2012-04-22T06:09:30.866Z|893353198188|48|IS_LOCATED_IN
2012-04-22T06:09:31.866Z|893353198189|48|IS_LOCATED_IN
2012-04-22T06:09:32.866Z|893353198190|48|IS_LOCATED_IN
2012-04-22T06:09:33.866Z|893353198191|48|IS_LOCATED_IN
2012-04-22T06:09:34.866Z|893353198192|48|IS_LOCATED_IN
2012-04-22T06:09:35.866Z|893353198193|48|IS_LOCATED_IN
2012-04-22T06:09:36.866Z|893353198194|48|IS_LOCATED_IN
2012-04-22T06:09:37.866Z|893353198195|48|IS_LOCATED_IN
2012-04-22T06:09:38.866Z|893353198196|48|IS_LOCATED_IN
2012-04-22T06:09:39.866Z|893353198197|48|IS_LOCATED_IN
2012-04-22T06:09:40.866Z|893353198198|48|IS_LOCATED_IN
2012-04-22T06:09:41.866Z|893353198199|48|IS_LOCATED_IN
2012-04-22T06:09:42.866Z|893353198200|48|IS_LOCATED_IN
2012-04-22T06:09:43.866Z|893353198201|48|IS_LOCATED_IN
2012-04-22T06:09:44.866Z|893353198202|48|IS_LOCATED_IN
2012-04-22T06:09:45.866Z|893353198203|48|IS_LOCATED_IN
2012-04-22T06:09:46.866Z|893353198204|48|IS_LOCATED_IN
2012-05-18T05:02:10.303Z|962072674941|48|IS_LOCATED_IN
2012-05-18T05:02:11.303Z|962072674942|48|IS_LOCATED_IN
2012-05-18T05:02:12.303Z|962072674943|48|IS_LOCATED_IN
2012-05-18T05:02:13.303Z|962072674944|48|IS_LOCATED_IN
2012-05-18T05:02:14.303Z|962072674945|25|IS_LOCATED_IN
2012-05-18T05:02:15.303Z|962072674946|48|IS_LOCATED_IN
2012-05-18T05:02:16.303Z|962072674947|48|IS_LOCATED_IN
2012-05-18T05:02:17.303Z|962072674948|48|IS_LOCATED_IN
2012-05-18T05:02:18.303Z|962072674949|48|IS_LOCATED_IN
2012-05-18T05:02:19.303Z|962072674950|48|IS_LOCATED_IN
2012-05-18T05:02:20.303Z|962072674951|48|IS_LOCATED_IN
2012-05-18T05:02:21.303Z|962072674952|48|IS_LOCATED_IN
2012-05-18T05:02:22.303Z|962072674953|48|IS_LOCATED_IN
2011-05-07T09:02:22.318Z|549755814558|101|IS_LOCATED_IN
2011-05-07T09:02:23.318Z|549755814559|101|IS_LOCATED_IN
2011-05-07T09:02:24.318Z|549755814560|101|IS_LOCATED_IN
2011-05-07T09:02:25.318Z|549755814561|101|IS_LOCATED_IN
2011-05-07T09:02:26.318Z|549755814562|101|IS_LOCATED_IN
2011-05-07T09:02:27.318Z|549755814563|101|IS_LOCATED_IN
2011-05-07T09:02:28.318Z|549755814564|101|IS_LOCATED_IN
2011-05-07T09:02:29.318Z|549755814565|101|IS_LOCATED_IN
2011-05-07T09:02:30.318Z|549755814566|43|IS_LOCATED_IN
2011-05-07T09:02:31.318Z|549755814567|101|IS_LOCATED_IN
2011-05-07T09:02:32.318Z|549755814568|101|IS_LOCATED_IN
2011-12-08T16:56:39.807Z|755914244794|101|IS_LOCATED_IN
2011-12-08T16:56:40.807Z|755914244795|101|IS_LOCATED_IN
2011-12-08T16:56:41.807Z|755914244796|101|IS_LOCATED_IN
2011-12-08T16:56:42.807Z|755914244797|101|IS_LOCATED_IN
2011-12-08T16:56:43.807Z|755914244798|101|IS_LOCATED_IN
2011-12-08T16:56:44.807Z|755914244799|101|IS_LOCATED_IN
2011-12-08T16:56:45.807Z|755914244800|101|IS_LOCATED_IN
2011-12-08T16:56:46.807Z|755914244801|101|IS_LOCATED_IN
2011-12-08T16:56:47.807Z|755914244802|101|IS_LOCATED_IN
2011-12-08T16:56:48.807Z|755914244803|101|IS_LOCATED_IN
2011-12-08T16:56:49.807Z|755914244804|101|IS_LOCATED_IN
2011-12-08T16:56:50.807Z|755914244805|101|IS_LOCATED_IN
2011-12-08T16:56:51.807Z|755914244806|101|IS_LOCATED_IN
2011-12-08T16:56:52.807Z|755914244807|101|IS_LOCATED_IN
2011-12-08T16:56:53.807Z|755914244808|101|IS_LOCATED_IN
2011-12-08T16:56:54.807Z|755914244809|101|IS_LOCATED_IN
2012-04-18T00:51:39.839Z|893353198282|101|IS_LOCATED_IN
2012-04-18T00:51:40.839Z|893353198283|101|IS_LOCATED_IN
2012-04-18T00:51:41.839Z|893353198284|101|IS_LOCATED_IN
2012-04-18T00:51:42.839Z|893353198285|101|IS_LOCATED_IN
2012-04-18T00:51:43.839Z|893353198286|101|IS_LOCATED_IN
2012-04-18T00:51:44.839Z|893353198287|101|IS_LOCATED_IN
2012-04-18T00:51:45.839Z|893353198288|101|IS_LOCATED_IN
2012-06-19T16:34:11.961Z|962072675038|101|IS_LOCATED_IN
2012-06-19T16:34:12.961Z|962072675039|101|IS_LOCATED_IN
2012-06-19T16:34:13.961Z|962072675040|101|IS_LOCATED_IN
2012-06-19T16:34:14.961Z|962072675041|14|IS_LOCATED_IN
2012-06-19T16:34:15.961Z|962072675042|101|IS_LOCATED_IN
2012-06-19T16:34:16.961Z|962072675043|101|IS_LOCATED_IN
2011-04-22T22:08:08.671Z|481036337903|101|IS_LOCATED_IN
2011-04-22T22:08:09.671Z|481036337904|101|IS_LOCATED_IN
2011-04-22T22:08:10.671Z|481036337905|101|IS_LOCATED_IN
2011-04-22T22:08:11.671Z|481036337906|101|IS_LOCATED_IN
2011-04-22T22:08:12.671Z|481036337907|101|IS_LOCATED_IN
2011-04-22T22:08:13.671Z|481036337908|101|IS_LOCATED_IN
2011-04-22T22:08:14.671Z|481036337909|101|IS_LOCATED_IN
2011-04-22T22:08:15.671Z|481036337910|101|IS_LOCATED_IN
2011-04-22T22:08:16.671Z|481036337911|101|IS_LOCATED_IN
2011-04-22T22:08:17.671Z|481036337912|101|IS_LOCATED_IN
2011-04-22T22:08:18.671Z|481036337913|101|IS_LOCATED_IN
2011-04-22T22:08:19.671Z|481036337914|101|IS_LOCATED_IN
2011-04-22T22:08:20.671Z|481036337915|101|IS_LOCATED_IN
2011-04-22T22:08:21.671Z|481036337916|101|IS_LOCATED_IN
2011-04-22T22:08:22.671Z|481036337917|101|IS_LOCATED_IN
2011-04-22T22:08:23.671Z|481036337918|101|IS_LOCATED_IN
2011-04-22T22:08:24.671Z|481036337919|101|IS_LOCATED_IN
2012-04-17T13:55:48.434Z|893353198342|101|IS_LOCATED_IN
2012-04-17T13:55:49.434Z|893353198343|101|IS_LOCATED_IN
2012-04-17T13:55:50.434Z|893353198344|101|IS_LOCATED_IN
2012-04-17T13:55:51.434Z|893353198345|101|IS_LOCATED_IN
2012-04-17T13:55:52.434Z|893353198346|101|IS_LOCATED_IN
2012-04-17T13:55:53.434Z|893353198347|101|IS_LOCATED_IN
2012-04-17T13:55:54.434Z|893353198348|101|IS_LOCATED_IN
2012-04-17T13:55:55.434Z|893353198349|101|IS_LOCATED_IN
2012-07-08T20:43:44.328Z|962072675086|101|IS_LOCATED_IN
2012-07-08T20:43:45.328Z|962072675087|101|IS_LOCATED_IN
2012-07-08T20:43:46.328Z|962072675088|101|IS_LOCATED_IN
2012-07-08T20:43:47.328Z|962072675089|101|IS_LOCATED_IN
2012-07-08T20:43:48.328Z|962072675090|101|IS_LOCATED_IN
2012-07-08T20:43:49.328Z|962072675091|101|IS_LOCATED_IN
2012-07-08T20:43:50.328Z|962072675092|101|IS_LOCATED_IN
2012-07-08T20:43:51.328Z|962072675093|101|IS_LOCATED_IN
2012-07-08T20:43:52.328Z|962072675094|101|IS_LOCATED_IN
2012-07-08T20:43:53.328Z|962072675095|101|IS_LOCATED_IN
2012-07-08T20:43:54.328Z|962072675096|101|IS_LOCATED_IN
2012-07-08T20:43:55.328Z|962072675097|101|IS_LOCATED_IN
2012-01-22T00:25:07.759Z|824633721638|101|IS_LOCATED_IN
2012-01-22T00:25:08.759Z|824633721639|101|IS_LOCATED_IN
2012-01-22T00:25:09.759Z|824633721640|101|IS_LOCATED_IN
2012-01-22T00:25:10.759Z|824633721641|101|IS_LOCATED_IN
2012-01-22T00:25:11.759Z|824633721642|101|IS_LOCATED_IN
2012-01-22T00:25:12.759Z|824633721643|101|IS_LOCATED_IN
2011-12-19T13:10:08.266Z|755914244927|101|IS_LOCATED_IN
2011-12-19T13:10:09.266Z|755914244928|101|IS_LOCATED_IN
2011-12-19T13:10:10.266Z|755914244929|101|IS_LOCATED_IN
2011-12-19T13:10:11.266Z|755914244930|101|IS_LOCATED_IN
2011-12-19T13:10:12.266Z|755914244931|101|IS_LOCATED_IN
2011-12-19T13:10:13.266Z|755914244932|101|IS_LOCATED_IN
2011-12-19T13:10:14.266Z|755914244933|101|IS_LOCATED_IN
2011-12-19T13:10:15.266Z|755914244934|101|IS_LOCATED_IN
2011-12-19T13:10:16.266Z|755914244935|101|IS_LOCATED_IN
2011-12-19T13:10:17.266Z|755914244936|101|IS_LOCATED_IN
2011-12-19T13:10:18.266Z|755914244937|101|IS_LOCATED_IN
2011-12-19T13:10:19.266Z|755914244938|101|IS_LOCATED_IN
2011-12-19T13:10:20.266Z|755914244939|101|IS_LOCATED_IN
2011-12-19T13:10:21.266Z|755914244940|101|IS_LOCATED_IN
2011-12-19T13:10:22.266Z|755914244941|101|IS_LOCATED_IN
2011-12-19T13:10:23.266Z|755914244942|101|IS_LOCATED_IN
2012-03-01T14:02:38.194Z|824633721679|101|IS_LOCATED_IN
2012-03-01T14:02:39.194Z|824633721680|101|IS_LOCATED_IN
2012-03-01T14:02:40.194Z|824633721681|101|IS_LOCATED_IN
2012-03-01T14:02:41.194Z|824633721682|101|IS_LOCATED_IN
2012-03-01T14:02:42.194Z|824633721683|101|IS_LOCATED_IN
2012-03-01T14:02:43.194Z|824633721684|101|IS_LOCATED_IN
2011-07-15T12:11:21.397Z|618475291477|101|IS_LOCATED_IN
2011-07-15T12:11:22.397Z|618475291478|101|IS_LOCATED_IN
2011-07-15T12:11:23.397Z|618475291479|101|IS_LOCATED_IN
2011-07-15T12:11:24.397Z|618475291480|101|IS_LOCATED_IN
2011-07-15T12:11:25.397Z|618475291481|101|IS_LOCATED_IN
2011-07-15T12:11:26.397Z|618475291482|101|IS_LOCATED_IN
2011-07-15T12:11:27.397Z|618475291483|101|IS_LOCATED_IN
2011-07-15T12:11:28.397Z|618475291484|101|IS_LOCATED_IN
2011-07-15T12:11:29.397Z|618475291485|101|IS_LOCATED_IN
2011-07-15T12:11:30.397Z|618475291486|101|IS_LOCATED_IN
2011-07-15T12:11:31.397Z|618475291487|101|IS_LOCATED_IN
2011-07-15T12:11:32.397Z|618475291488|101|IS_LOCATED_IN
2011-07-15T12:11:33.397Z|618475291489|101|IS_LOCATED_IN
2011-07-15T12:11:34.397Z|618475291490|101|IS_LOCATED_IN
2011-07-15T12:11:35.397Z|618475291491|101|IS_LOCATED_IN
2011-07-15T12:11:36.397Z|618475291492|101|IS_LOCATED_IN
2011-07-15T12:11:37.397Z|618475291493|101|IS_LOCATED_IN
2011-07-15T12:11:38.397Z|618475291494|101|IS_LOCATED_IN
2011-07-15T12:11:39.397Z|618475291495|101|IS_LOCATED_IN
2011-07-15T12:11:40.397Z|618475291496|101|IS_LOCATED_IN
2011-08-12T16:25:56.853Z|618475291497|101|IS_LOCATED_IN
2012-04-03T04:02:23.306Z|893353198442|101|IS_LOCATED_IN
2012-04-03T04:02:24.306Z|893353198443|101|IS_LOCATED_IN
2012-04-03T04:02:25.306Z|893353198444|101|IS_LOCATED_IN
2012-04-03T04:02:26.306Z|893353198445|101|IS_LOCATED_IN
2011-07-26T21:04:26.596Z|618475291502|101|IS_LOCATED_IN
2011-07-26T21:04:27.596Z|618475291503|101|IS_LOCATED_IN
2011-07-26T21:04:28.596Z|618475291504|101|IS_LOCATED_IN
2011-07-26T21:04:29.596Z|618475291505|101|IS_LOCATED_IN
2011-07-26T21:04:30.596Z|618475291506|101|IS_LOCATED_IN
2011-07-26T21:04:31.596Z|618475291507|101|IS_LOCATED_IN
2011-07-26T21:04:32.596Z|618475291508|101|IS_LOCATED_IN
2011-09-17T15:09:27.824Z|687194768245|92|IS_LOCATED_IN
2011-09-17T15:09:28.824Z|687194768246|92|IS_LOCATED_IN
2011-12-31T10:38:43.495Z|755914244998|92|IS_LOCATED_IN
2011-12-31T10:38:44.495Z|755914244999|92|IS_LOCATED_IN
2011-12-31T10:38:45.495Z|755914245000|92|IS_LOCATED_IN
2011-12-31T10:38:46.495Z|755914245001|92|IS_LOCATED_IN
2011-12-31T10:38:47.495Z|755914245002|92|IS_LOCATED_IN
2011-12-31T10:38:48.495Z|755914245003|92|IS_LOCATED_IN
2011-12-31T10:38:50.495Z|755914245005|92|IS_LOCATED_IN
2011-12-31T10:38:51.495Z|755914245006|92|IS_LOCATED_IN
2011-12-31T10:38:52.495Z|755914245007|92|IS_LOCATED_IN
2011-12-31T10:38:53.495Z|755914245008|92|IS_LOCATED_IN
2011-12-31T10:38:54.495Z|755914245009|92|IS_LOCATED_IN
2011-12-31T10:38:55.495Z|755914245010|92|IS_LOCATED_IN
2011-12-31T10:38:56.495Z|755914245011|92|IS_LOCATED_IN
2011-12-31T10:38:57.495Z|755914245012|92|IS_LOCATED_IN
2011-12-31T10:38:58.495Z|755914245013|92|IS_LOCATED_IN
2011-12-31T10:39:00.495Z|755914245015|92|IS_LOCATED_IN
2011-12-31T10:39:01.495Z|755914245016|92|IS_LOCATED_IN
2011-12-31T10:39:02.495Z|755914245017|92|IS_LOCATED_IN
2011-09-03T11:22:19.784Z|618475291546|92|IS_LOCATED_IN
2011-09-03T11:22:20.784Z|618475291547|92|IS_LOCATED_IN
2011-09-03T11:22:21.784Z|618475291548|92|IS_LOCATED_IN
2011-09-03T11:22:22.784Z|618475291549|92|IS_LOCATED_IN
2011-09-03T11:22:23.784Z|618475291550|92|IS_LOCATED_IN
2011-09-03T11:22:25.784Z|618475291552|92|IS_LOCATED_IN
2011-09-03T11:22:26.784Z|618475291553|92|IS_LOCATED_IN
2011-09-03T11:22:27.784Z|618475291554|92|IS_LOCATED_IN
2011-09-03T11:22:28.784Z|618475291555|60|IS_LOCATED_IN
2011-09-03T11:22:29.784Z|618475291556|92|IS_LOCATED_IN
2011-09-03T11:22:30.784Z|618475291557|92|IS_LOCATED_IN
2011-09-03T11:22:31.784Z|618475291558|92|IS_LOCATED_IN
2011-09-03T11:22:32.784Z|618475291559|92|IS_LOCATED_IN
2011-09-03T11:22:33.784Z|618475291560|92|IS_LOCATED_IN
2011-09-03T11:22:34.784Z|618475291561|92|IS_LOCATED_IN
2011-09-03T11:22:35.784Z|618475291562|92|IS_LOCATED_IN
2011-09-03T11:22:36.784Z|618475291563|92|IS_LOCATED_IN
2012-01-28T23:55:32.976Z|824633721772|92|IS_LOCATED_IN
2012-01-28T23:55:33.976Z|824633721773|92|IS_LOCATED_IN
2012-01-28T23:55:34.976Z|824633721774|92|IS_LOCATED_IN
2012-01-28T23:55:35.976Z|824633721775|92|IS_LOCATED_IN
2012-01-28T23:55:36.976Z|824633721776|92|IS_LOCATED_IN
2012-01-28T23:55:37.976Z|824633721777|92|IS_LOCATED_IN
2012-01-28T23:55:38.976Z|824633721778|92|IS_LOCATED_IN
2012-01-28T23:55:39.976Z|824633721779|92|IS_LOCATED_IN
2012-01-28T23:55:40.976Z|824633721780|92|IS_LOCATED_IN
2012-01-28T23:55:41.976Z|824633721781|92|IS_LOCATED_IN
2011-07-20T07:15:45.813Z|618475291574|92|IS_LOCATED_IN
2011-07-20T07:15:46.813Z|618475291575|92|IS_LOCATED_IN
2011-07-20T07:15:47.813Z|618475291576|92|IS_LOCATED_IN
2011-07-20T07:15:48.813Z|618475291577|92|IS_LOCATED_IN
2011-07-20T07:15:49.813Z|618475291578|92|IS_LOCATED_IN
2011-07-20T07:15:50.813Z|618475291579|92|IS_LOCATED_IN
2011-07-20T07:15:51.813Z|618475291580|92|IS_LOCATED_IN
2011-08-27T22:07:35.577Z|618475291581|92|IS_LOCATED_IN
2011-08-27T22:07:36.577Z|618475291582|92|IS_LOCATED_IN
2011-08-27T22:07:37.577Z|618475291583|92|IS_LOCATED_IN
2011-08-27T22:07:38.577Z|618475291584|92|IS_LOCATED_IN
2011-08-27T22:07:39.577Z|618475291585|92|IS_LOCATED_IN
2011-08-27T22:07:40.577Z|618475291586|92|IS_LOCATED_IN
2011-08-27T22:07:41.577Z|618475291587|92|IS_LOCATED_IN
2011-08-27T22:07:42.577Z|618475291588|92|IS_LOCATED_IN
2011-08-27T22:07:43.577Z|618475291589|92|IS_LOCATED_IN
2011-08-27T22:07:44.577Z|618475291590|92|IS_LOCATED_IN
2011-10-13T21:47:03.858Z|687194768327|92|IS_LOCATED_IN
2011-10-13T21:47:04.858Z|687194768328|92|IS_LOCATED_IN
2011-10-13T21:47:06.858Z|687194768330|92|IS_LOCATED_IN
2011-10-13T21:47:07.858Z|687194768331|92|IS_LOCATED_IN
2011-10-13T21:47:08.858Z|687194768332|92|IS_LOCATED_IN
2011-10-13T21:47:09.858Z|687194768333|92|IS_LOCATED_IN
2012-09-02T19:18:23.652Z|1030792152014|92|IS_LOCATED_IN
2012-09-02T19:18:24.652Z|1030792152015|92|IS_LOCATED_IN
2012-09-02T19:18:25.652Z|1030792152016|92|IS_LOCATED_IN
2012-02-15T00:19:33.149Z|824633721809|92|IS_LOCATED_IN
2012-02-15T00:19:34.149Z|824633721810|92|IS_LOCATED_IN
2012-02-15T00:19:35.149Z|824633721811|92|IS_LOCATED_IN
2012-02-15T00:19:36.149Z|824633721812|92|IS_LOCATED_IN
2012-02-15T00:19:37.149Z|824633721813|92|IS_LOCATED_IN
2012-02-15T00:19:38.149Z|824633721814|92|IS_LOCATED_IN
2012-02-15T00:19:39.149Z|824633721815|92|IS_LOCATED_IN
2012-02-15T00:19:40.149Z|824633721816|92|IS_LOCATED_IN
2012-02-15T00:19:41.149Z|824633721817|92|IS_LOCATED_IN
2012-02-15T00:19:42.149Z|824633721818|92|IS_LOCATED_IN
2012-02-15T00:19:43.149Z|824633721819|92|IS_LOCATED_IN
2012-02-15T00:19:44.149Z|824633721820|92|IS_LOCATED_IN
2012-02-15T00:19:45.149Z|824633721821|92|IS_LOCATED_IN
2012-02-15T00:19:46.149Z|824633721822|92|IS_LOCATED_IN
2012-02-15T00:19:47.149Z|824633721823|92|IS_LOCATED_IN
2012-02-15T00:19:48.149Z|824633721824|92|IS_LOCATED_IN
2012-02-15T00:19:50.149Z|824633721826|92|IS_LOCATED_IN
2012-02-15T00:19:51.149Z|824633721827|92|IS_LOCATED_IN
2012-09-03T06:48:51.472Z|1030792152036|92|IS_LOCATED_IN
2012-09-03T06:48:52.472Z|1030792152037|92|IS_LOCATED_IN
2012-09-03T06:48:53.472Z|1030792152038|92|IS_LOCATED_IN
2012-09-03T06:48:54.472Z|1030792152039|92|IS_LOCATED_IN
2012-09-03T06:48:55.472Z|1030792152040|92|IS_LOCATED_IN
2012-09-03T06:48:56.472Z|1030792152041|92|IS_LOCATED_IN
2012-09-03T06:48:57.472Z|1030792152042|92|IS_LOCATED_IN
2012-09-03T06:48:58.472Z|1030792152043|92|IS_LOCATED_IN
2012-09-03T06:48:59.472Z|1030792152044|92|IS_LOCATED_IN
2012-09-03T06:49:00.472Z|1030792152045|92|IS_LOCATED_IN
2012-09-03T06:49:01.472Z|1030792152046|92|IS_LOCATED_IN
2012-09-03T06:49:02.472Z|1030792152047|92|IS_LOCATED_IN
2012-09-03T06:49:03.472Z|1030792152048|92|IS_LOCATED_IN
2012-02-17T07:26:10.880Z|824633721841|92|IS_LOCATED_IN
2012-02-17T07:26:11.880Z|824633721842|92|IS_LOCATED_IN
2012-02-17T07:26:12.880Z|824633721843|67|IS_LOCATED_IN
2012-02-17T07:26:13.880Z|824633721844|92|IS_LOCATED_IN
2012-02-17T07:26:14.880Z|824633721845|92|IS_LOCATED_IN
2012-02-17T07:26:15.880Z|824633721846|92|IS_LOCATED_IN
2012-02-17T07:26:16.880Z|824633721847|92|IS_LOCATED_IN
2012-02-17T07:26:17.880Z|824633721848|92|IS_LOCATED_IN
2011-09-11T14:19:24.843Z|687194768377|12|IS_LOCATED_IN
2011-09-11T14:19:26.843Z|687194768379|92|IS_LOCATED_IN
2012-03-10T19:04:12.752Z|893353198588|92|IS_LOCATED_IN
2012-03-10T19:04:13.752Z|893353198589|92|IS_LOCATED_IN
2012-03-10T19:04:14.752Z|893353198590|92|IS_LOCATED_IN
2012-03-10T19:04:15.752Z|893353198591|92|IS_LOCATED_IN
2012-03-10T19:04:16.752Z|893353198592|92|IS_LOCATED_IN
2012-03-10T19:04:17.752Z|893353198593|92|IS_LOCATED_IN
2012-03-10T19:04:18.752Z|893353198594|92|IS_LOCATED_IN
2012-03-10T19:04:19.752Z|893353198595|92|IS_LOCATED_IN
2012-03-10T19:04:20.752Z|893353198596|92|IS_LOCATED_IN
2012-03-10T19:04:21.752Z|893353198597|92|IS_LOCATED_IN
2012-03-10T19:04:22.752Z|893353198598|47|IS_LOCATED_IN
2012-03-10T19:04:23.752Z|893353198599|92|IS_LOCATED_IN
2012-03-10T19:04:24.752Z|893353198600|92|IS_LOCATED_IN
2012-03-10T19:04:25.752Z|893353198601|92|IS_LOCATED_IN
2012-03-10T19:04:26.752Z|893353198602|92|IS_LOCATED_IN
