creationDate|Forum.id|Person.id|type
2011-06-27T01:33:00.767Z|549755814355|10995116277782|HAS_MODERATOR
2012-05-03T02:29:42.175Z|893353198036|10995116277782|HAS_MODERATOR
2011-01-05T05:22:49.341Z|412316860885|10995116277782|HAS_MODERATOR
2012-01-19T12:25:06.073Z|824633721302|10995116277782|HAS_MODERATOR
2011-08-05T17:21:33.515Z|618475291097|10995116277782|HAS_MODERATOR
2012-04-16T14:48:22.680Z|893353198042|10995116277782|HAS_MODERATOR
2012-04-19T21:27:39.269Z|893353198043|10995116277782|HAS_MODERATOR
2011-04-27T00:08:32.439Z|481036337628|10995116277782|HAS_MODERATOR
2011-03-01T14:15:28.997Z|412316860893|10995116277782|HAS_MODERATOR
2012-02-15T04:50:24.988Z|824633721310|10995116277782|HAS_MODERATOR
2012-03-23T09:38:40.539Z|893353198047|10995116277782|HAS_MODERATOR
2012-02-26T23:42:03.145Z|824633721312|26388279066668|HAS_MODERATOR
2012-06-26T12:37:45.179Z|962072674785|30786325577740|HAS_MODERATOR
